link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles
https://www.imdb.com/title/tt0012190/?ref_=sr_i_1,"['Vicente Blasco Ibáñez', 'June Mathis']",['Rex Ingram'],"['Rudolph Valentino', 'Alice Terry', 'Pomeroy Cannon', 'Josef Swickard', 'Bridgetta Clark', 'Virginia Warwick', 'Alan Hale', 'Mabel Van Buren', 'Stuart Holmes', 'John St. Polis', 'Mark Fenton', 'Derek Ghent', 'Nigel De Brulier', 'Bowditch M. Turner', 'Edward Connelly', 'Wallace Beery', 'Harry Northrup', 'Arthur Hoyt']","['Julio Desnoyers', 'Marguerite Laurier', 'Julio Madariaga', 'Marcelo Desnoyers', 'Doña Luisa Mdariaga Desnoyers', 'Chichí Desnoyers', 'Karl von Hartrott', 'Elena Madariaga von Hartrott', 'Otto von Hartrott', 'Etienne Laurier', 'Senator Lacour', 'René Lacour', 'Tchernoff', 'Argensola', 'Lodgekeeper', 'Lt. Col. von Richthosen', 'The General', 'Lt. Schnitz']","$800,000 (estimated)",,"$9,183,673","$9,183,673",April 1921,['United States'],"['Gilmore Ranch, Fairfax, Los Angeles, California, USA (South American scenes)']",['Metro Pictures Corporation'],Awards 1 win total,,22 Critic reviews,Minor Silent Epic,"['Epic', 'War Epic', 'Drama', 'Romance', 'War']","['None', 'English']",,,7.1,3839.0,Passed,"national film registry,anti war,blockbuster,gaucho,trench warfare",https://m.media-amazon.com/images/M/MV5BOGE4MjAxZWEtZWUzMy00Zjg5LTgxOTktN2I0NjlmZGZmNjc5XkEyXkFqcGc@._V1_.jpg,['Rex Ingram'],"['Vicente Blasco Ibáñez', 'June Mathis']","['Rudolph Valentino', 'Alice Terry', 'Pomeroy Cannon']",150.0,Mild,Mild,None,Mild,Mild,,,,,,,,"['March 6, 1921: (New York City, New York, premiere)', 'August 14, 1922: (London)']","['March 6, 1921: (New York City, New York, premiere)', 'August 14, 1922: (London)']"
https://www.imdb.com/title/tt0012494/?ref_=sr_i_2,"['Fritz Lang', 'Thea von Harbou']",['Fritz Lang'],"['Bernhard Goetzke', 'Lil Dagover', 'Walter Janssen', 'Hans Sternberg', 'Karl Rückert', 'Max Adalbert', 'Wilhelm Diegelmann', 'Erich Pabst', 'Karl Platen', 'Hermann Picha', 'Paul Rehkopf', 'Max Pfeiffer', 'Georg John', 'Lydia Potechina', 'Grete Berger', 'Eduard von Winterstein', 'Erika Unruh', 'Rudolf Klein-Rogge']","['Death', 'Young Woman', 'Young Man', 'Mayor', 'Reverend', 'Notary', 'Doctor', 'Teacher', 'Pharmacist', 'Taylor', 'Grave-Digger', 'Night Watchman', 'Beggar', 'Landlady', 'Mother', 'Kalif', 'Ayesha', 'Derwisch']",,"$2,334","$12,156","$12,156","January 30, 1922",['Germany'],"['Studio Babelsberg, Potsdam, Brandenburg, Germany']",['Decla-Bioscop AG'],Awards 2 nominations total,,51 Critic reviews,if only movies today used their sfx so well,"['Psychological Drama', 'Drama', 'Fantasy', 'Horror', 'Thriller']","['None', 'German']",,,7.6,7399.0,Not Rated,"expressionism,reaper,monster movie,silent film,silent movie",https://m.media-amazon.com/images/M/MV5BOGQ4NjhkMDktOTJhMC00ZTk0LTliYzEtOTAyZDcxMmZlMTE4XkEyXkFqcGc@._V1_.jpg,['Fritz Lang'],"['Fritz Lang', 'Thea von Harbou']","['Bernhard Goetzke', 'Lil Dagover', 'Walter Janssen']",114.0,Mild,Mild,None,Mild,Mild,,,,,,,,"['October 6, 1921: (Berlin, premiere)']","['October 6, 1921: (Berlin, premiere)']"
https://www.imdb.com/title/tt0012378/?ref_=sr_i_3,"['W. Bert Foster', 'Ralph Ince', 'Edward J. Montagne']",['William P.S. Earle'],"[""Eugene O'Brien"", 'Charles Craig', 'Nita Naldi', 'Helen Pillsbury', 'Martha Mansfield', 'Katherine Perry', 'Warren Cook']","['The Magnet', 'Freddie Tripp', 'The Widow', 'Mrs. Rogers', 'Helen Rogers', 'Guest', 'Colonel']",,$488,$488,$488,"May 10, 1921",['United States'],,['Selznick Pictures Corporation'],,,,,"['Crime', 'Drama', 'Mystery']","['None', 'English']",,,,,,"escaped prisoner,false identity,robbery,melodrama",https://m.media-amazon.com/images/M/MV5BNmVkODQ4ZjktNGYwNy00NmQyLWI4ZDUtZmUzNDM5NmU2YmNlXkEyXkFqcGc@._V1_.jpg,['William P.S. Earle'],"['W. Bert Foster', 'Ralph Ince', 'Edward J. Montagne']","['Eugene O&apos;Brien', 'Charles Craig', 'Nita Naldi']",50.0,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0012349/?ref_=sr_i_4,['Charles Chaplin'],['Charles Chaplin'],"['Charles Chaplin', 'Edna Purviance', 'Jackie Coogan', 'Carl Miller', 'Albert Austin', 'Beulah Bains', 'Nellie Bly Baker', 'Henry Bergman', 'Edward Biby', 'B.F. Blinn', 'Kitty Bradbury', 'Frank Campeau', 'Bliss Chevalier', 'Frances Cochran', 'Elsie Codd', 'Jack Coogan Sr.', 'Estelle Cook', 'Lillian Crane']","['A Tramp', 'The Woman', 'The Child', 'The Man', 'Car Thief', 'Bride', 'Slum Nurse', 'Professor Guido', 'Orphan Asylum Driver', 'His Assistant', ""Bride's Mother"", 'Welfare Officer', 'Extra in Wedding Scene', 'Extra in Reception Scene', 'Extra in Alley Scene', 'Pickpocket', 'Extra in Wedding Scene', 'Extra in Wedding Scene']","$250,000 (estimated)",,"$46,650",,"February 6, 1921",['United States'],"['Chaplin Studios - 1416 N. La Brea Avenue, Hollywood, Los Angeles, California, USA']",['Charles Chaplin Productions'],Top rated movie #144 Awards 2 wins total,,127 Critic reviews,Chaplin understands how close slapstick is to pathos in this classic tearjerking comedy; and remember: kids love this movie,"['Buddy Comedy', 'Coming-of-Age', 'Farce', 'Slapstick', 'Tragedy', 'Comedy', 'Drama', 'Family']","['None', 'English']",,,8.2,146342.0,Passed,"the little tramp character,1910s,orphan,abandoned baby,rich poor",https://m.media-amazon.com/images/M/MV5BNjkxMzY1NTQtN2YwOS00NmIwLTlkNTMtMjNkMzk1ZTk3ZDU2XkEyXkFqcGc@._V1_.jpg,['Charles Chaplin'],['Charles Chaplin'],"['Charles Chaplin', 'Edna Purviance', 'Jackie Coogan']",68.0,None,None,None,Mild,Mild,,,,,,,,"['January 16, 1921: (Chicago, Illinois, premiere)', 'January 21, 1921: (New York City, New York)', 'January 30, 1921: (Detroit, Michigan)']","['January 16, 1921: (Chicago, Illinois, premiere)', 'January 21, 1921: (New York City, New York)', 'January 30, 1921: (Detroit, Michigan)']"
https://www.imdb.com/title/tt0012364/?ref_=sr_i_5,"['Selma Lagerlöf', 'Victor Sjöström']",['Victor Sjöström'],"['Victor Sjöström', 'Hilda Borgström', 'Tore Svennberg', 'Astrid Holm', 'Concordia Selander', 'Lisa Lundholm', 'Tor Weijden', 'Einar Axelsson', 'Olof Ås', 'Nils Aréhn', 'Simon Lindstrand', 'Nils Elffors', 'Algot Gunnarsson', 'Hildur Lithman', 'Josua Bengtson', 'Emmy Albiin', 'Helga Brofeldt', 'Mona Geijer-Falkner']","['David Holm', 'Anna Holm - David Holms fru', 'Georges - Davids vän', 'Syster Edit - Slumsyster', 'Edits mor', 'Syster Maria - Slumsyster', 'Gustafsson - Frälsningssoldat', 'Davids yngre bror', 'Den första körkarlen', 'Fängelsepredikanten', 'Davids supkamrat på kyrkogården (1)', 'Davids supkamrat på kyrkogården (2)', 'En arbetare på krogen', 'Arbetarhustrun på krogen', 'Ena kortspelaren', 'Kvinna med lungsot', 'Servitris på krogen (1)', 'Servitris på krogen (2)']",,,,,"June 4, 1922",['Sweden'],"['Svensk Filmindustri, Filmstaden, Råsunda, Stockholms län, Sweden (Studio)']",['Svensk Filmindustri (SF)'],,,100 Critic reviews,"Groundbreaking and Somewhat Confusing, but Good","['Dark Fantasy', 'Supernatural Fantasy', 'Supernatural Horror', 'Drama', 'Fantasy', 'Horror']","['None', 'Swedish']",,,8.0,15891.0,Not Rated,"ghost story,ghost,new year&apos;s eve,flashback,cemetery",https://m.media-amazon.com/images/M/MV5BNGVmY2EyZTktYzUwMy00YTU1LWJhZDYtNjIwYTFhMTZhOTVhXkEyXkFqcGc@._V1_.jpg,['Victor Sjöström'],"['Selma Lagerlöf', 'Victor Sjöström']","['Victor Sjöström', 'Hilda Borgström', 'Tore Svennberg']",107.0,None,Mild,None,Mild,Mild,,,"['Alexander Bako', 'Axel Esbensen']",,,,,"['December 16, 1921: (Berlin)']","['December 16, 1921: (Berlin)']"
https://www.imdb.com/title/tt0011909/?ref_=sr_i_6,"['Arthur Schnitzler', 'Jeanie Macpherson']",['Cecil B. DeMille'],"['Wallace Reid', 'Gloria Swanson', 'Elliott Dexter', 'Bebe Daniels', 'Monte Blue', 'Wanda Hawley', 'Theodore Roberts', 'Agnes Ayres', 'Theodore Kosloff', 'Laura Anson', 'Alma Bennett', 'William Boyd', 'Shannon Day', 'Julia Faye', 'Elinor Glyn', 'Winter Hall', 'Raymond Hatton', 'Fred Huntley']","['Anatol Spencer', ""Vivian Spencer - Anatol's Wife"", 'Max Runyon', 'Satan Synne', 'Abner Elliott', 'Emilie Dixon', 'Gordon Bronson', 'Annie Elliott', 'Mr. Nazzer Singh - Hindu Hypnotist', ""Vivian's Maid"", 'Chorus Girl', 'Guest', 'Chorus Girl', 'Tibra', 'Bridge Player', 'Dr. Johnston', 'Great Blatsky - Violin Teacher', 'Stage Manager']",,,,,"September 25, 1921",['United States'],,['Paramount Pictures'],Awards 1 win total,,2 Critic reviews,Tragic Wallace Reid In DeMille Comedy,"['Comedy', 'Drama']",['None'],,,6.6,1455.0,Unrated,"jazz age,decadence,demille and swanson,theft,based on a stage play",https://m.media-amazon.com/images/M/MV5BMTg1NGYyYWQtYjdmYS00NTljLWFhOWQtNjgzYTljNjMzYmUxXkEyXkFqcGc@._V1_.jpg,['Cecil B. DeMille'],"['Arthur Schnitzler', 'Jeanie Macpherson']","['Wallace Reid', 'Gloria Swanson', 'Elliott Dexter']",117.0,,,,,,,,,,,,,"['August 15, 1921: (Chicago, Illinois)']","['August 15, 1921: (Chicago, Illinois)']"
https://www.imdb.com/title/tt0012465/?ref_=sr_i_7,"['Clara Beranger', 'Zona Gale']",['William C. de Mille'],"['Lois Wilson', 'Milton Sills', 'Theodore Roberts', 'Helen Ferguson', 'Mabel Van Buren', 'Mae Giraci', 'Clarence Burton', 'Ethel Wales', 'Taylor Graves', 'Charles Ogle', 'Peaches Jackson', 'Carrie Clark Ward']","['Lulu Bett', 'Neil Cornish', 'Dwight Deacon', 'Diana Deacon', 'Ina Deacon', 'Monona Deacon', 'Ninian Deacon', 'Grandma Bett', 'Bobby Larkin', 'Station Agent', 'Child', 'Gossip']",,,,,November 1921,['United States'],,['Paramount Pictures'],Awards 2 wins total,,3 Critic reviews,Entertaining despite the cornball ending,"['Comedy', 'Drama']",['None'],,,6.8,461.0,Not Rated,"national film registry,sister sister relationship,self discovery,schoolmaster,love",https://m.media-amazon.com/images/M/MV5BOGUyMTFhOTAtNWI5MC00Y2ZjLThmYWItZTU3Y2YyYTMzNjAwXkEyXkFqcGc@._V1_.jpg,['William C. de Mille'],"['Clara Beranger', 'Zona Gale']","['Lois Wilson', 'Milton Sills', 'Theodore Roberts']",71.0,,,,,,,,,,,,,"['November 14, 1921: (Los Angeles, CA)', 'May 7, 2026: (San Francisco Silent Film Festival)']","['November 14, 1921: (Los Angeles, CA)', 'May 7, 2026: (San Francisco Silent Film Festival)']"
https://www.imdb.com/title/tt0127834/?ref_=sr_i_8,['Max Linder'],['Max Linder'],"['Max Linder', 'Alta Allen', 'Betty K. Peterson', 'Ralph McCullough', 'Thelma Percy', 'Chance Ward', 'Hugh Saxon', 'C.E. Anderson', 'F.B. Crayne', 'Lola Gonzales', 'Harry Mann', 'Pudgy the Dog', 'Joe Martin']","['Max', ""Betty - Max's Fiancée"", ""Mary - Max's Maid"", ""John - Max's Valet"", ""Station Master's Daughter"", 'The Railroad Conductor', 'The Station Master', 'A Jail Bird', ""Max's False Friend"", ""Betty's Hawaiian Maid"", ""Max's Chef in Mirror Gag"", ""Frizotto - Betty's Dog"", 'The Chimpanzee']",,,,,"February 6, 1921",['United States'],"[""The Albert Llewellyn Cheney House, 15 Berkeley Square, Los Angeles, California, USA (Betty's house, at 34.0360°N, 118.3116°W, demolished for the Santa Monica Freeway)""]",['Max Linder Productions'],,,18 Critic reviews,Max Linder at his finest,"['Farce', 'Slapstick', 'Comedy']","['None', 'English']",,,7.0,1475.0,TV-G,"slapstick comedy,pet cat,pet dog,drunken man,marriage engagement",https://m.media-amazon.com/images/M/MV5BYmE2ZjQyZWYtMzM1MC00MDBmLTg5MjgtOTUxZTRiMjc0NTE0XkEyXkFqcGc@._V1_.jpg,['Max Linder'],['Max Linder'],"['Max Linder', 'Alta Allen', 'Betty K. Peterson']",62.0,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0012675/?ref_=sr_i_9,"['Edith Maude Hull', 'Monte M. Katterjohn']",['George Melford'],"['Rudolph Valentino', 'Agnes Ayres', 'Ruth Miller', 'George Waggner', 'Frank Butler', 'Charles Brinley', 'Lucien Littlefield', 'Adolphe Menjou', 'Walter Long', 'Sally Blane', 'Earl Gordon Bostwick', 'Sidney Bracey', 'Rafael Negrete', 'Natacha Rambova', 'Loretta Young', 'Polly Ann Young']","['The Sheik - Ahmed Ben Hassan', 'Lady Diana Mayo', 'Zilah - A Marriage Market Prospect', 'Youssef - Tribal Chieftain', 'Sir Aubrey Mayo', ""Mustapha Ali - Diana's Guide"", 'Gaston - French Valet', 'Dr. Raoul de St. Hubert', 'Omair - the Bandit', 'Arab Child', 'Suitor', 'Officer talking with Diana at Party', 'Violinist', 'Arab Dancer', 'Arab Child', 'Arab Child']","$200,000 (estimated)",,,,"November 20, 1921",['United States'],"['Guadalupe-Nipomo Dunes, California, USA']",['Paramount Pictures'],Awards 1 win total,,37 Critic reviews,Where the new entertainment does not elbow with the old one,"['Adventure', 'Drama', 'Romance']","['None', 'English']",,,6.2,3958.0,Passed,"woman tries to murder a man,desert landscape,kidnapping a woman,woman tries to escape from a man,stranded in desert",https://m.media-amazon.com/images/M/MV5BYzQzOTZkOTEtODk1Ny00NzdlLTk0ODQtZjAyMGE5MTg2ZmVjXkEyXkFqcGc@._V1_.jpg,['George Melford'],"['Edith Maude Hull', 'Monte M. Katterjohn']","['Rudolph Valentino', 'Agnes Ayres', 'Ruth Miller']",86.0,None,Mild,None,Mild,Mild,,,,,,,,"['October 30, 1921: (Los Angeles, California, premiere)', 'January 1922: (London)']","['October 30, 1921: (Los Angeles, California, premiere)', 'January 1922: (London)']"
https://www.imdb.com/title/tt0012532/?ref_=sr_i_10,"[""Adolphe d'Ennery"", 'Eugène Cormon', 'D.W. Griffith']",['D.W. Griffith'],"['Lillian Gish', 'Dorothy Gish', 'Joseph Schildkraut', 'Frank Losee', 'Katherine Emmet', 'Morgan Wallace', 'Lucille La Verne', 'Sheldon Lewis', 'Frank Puglia', 'Creighton Hale', 'Monte Blue', 'Sidney Herbert', 'Lee Kohlmar', 'Marcia Harris', 'Adolph Lestina', 'Kate Bruce', 'Flora Finch', 'Louis Wolheim']","['Henriette Girard', 'Louise Girard', 'Chevalier de Vaudrey', 'Count de Linieres', 'Countess de Linieres', 'Marquis de Praille', 'Mother Frochard', 'Jacques Frochard', 'Pierre Frochard', 'Picard', 'Danton', 'Robespierre', 'King Louis XVI', ""Henriette's Landlady"", 'Doctor', 'Sister Genevieve', 'Starving Peasant', 'Executioner']","$1,000,000 (estimated)",,,,"January 30, 1922",['United States'],"['Mamaroneck, New York, USA (D.W. Griffith: Father of Film)']",['D.W. Griffith Productions'],Awards 1 win total,,27 Critic reviews,A masterpiece from one of the great innovators of early cinema,"['Costume Drama', 'Epic', 'Historical Epic', 'Period Drama', 'Political Drama', 'Romantic Epic', 'Drama', 'History', 'Romance']","['None', 'English']",,,7.3,5782.0,Not Rated,"torture,forced to sing,france,epic drama,political drama",https://m.media-amazon.com/images/M/MV5BMDM1ZmM5NWUtYmNlNy00ODcyLWFmNDQtMWI0Y2NmOGI4YzQ2XkEyXkFqcGc@._V1_.jpg,['D.W. Griffith'],"['Adolphe d&apos;Ennery', 'Eugène Cormon', 'D.W. Griffith']","['Lillian Gish', 'Dorothy Gish', 'Joseph Schildkraut']",150.0,,,,,,,,,,,,,"['December 28, 1921: (Boston, Massachusetts)']","['December 28, 1921: (Boston, Massachusetts)']"
