link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles
https://www.imdb.com/title/tt0015324/?ref_=sr_i_1,"['Jean C. Havez', 'Joseph A. Mitchell', 'Clyde Bruckman']",['Buster Keaton'],"['Buster Keaton', 'Kathryn McGuire', 'Joe Keaton', 'Erwin Connelly', 'Ward Crane', 'Jane Connelly', 'George Davis', 'Doris Deane', 'Christine Francis', 'Betsy Ann Hisle', 'Kewpie Morgan', 'Steve Murphy', 'John Patrick', 'Ford West']","['Projectionist', 'The Girl', ""The Girl's Father"", 'The Hired Man', 'The Local Sheik', 'The Mother', 'Conspirator', 'Girl Who Loses Dollar Outside Cinema', 'Candy Store Girl', 'Little Girl', 'Conspirator', 'Conspirator', 'Conspirator', 'Theatre Manager']",,,"$12,065",,"May 11, 1924",['United States'],"['3630 Pasadena Ave, Los Angeles, California, USA (Northleaf Grocery)']",['Buster Keaton Productions'],Top rated movie #209 Awards 2 wins total,,96 Critic reviews,A rare treat :),"['Bumbling Detective', 'Farce', 'Feel-Good Romance', 'Satire', 'Slapstick', 'Action', 'Comedy', 'Romance']","['None', 'English']",,,8.1,66440.0,Passed,"false accusation,national film registry,surrealism,movie reality crossover,film within a film",https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg,['Buster Keaton'],"['Jean C. Havez', 'Joseph A. Mitchell', 'Clyde Bruckman']","['Buster Keaton', 'Kathryn McGuire', 'Joe Keaton']",45.0,None,None,None,Mild,None,,,,,,,,"['March 19, 1924: (Pasadena, California)', 'April 14, 1924: (Boston, Massachusetts)', 'April 17, 1924: (Louisville, Kentucky, first showing)']","['March 19, 1924: (Pasadena, California)', 'April 14, 1924: (Boston, Massachusetts)', 'April 17, 1924: (Louisville, Kentucky, first showing)']"
https://www.imdb.com/title/tt0015175/?ref_=sr_i_2,"['Fritz Lang', 'Thea von Harbou']",['Fritz Lang'],"['Paul Richter', 'Margarete Schön', 'Theodor Loos', 'Gertrud Arnold', 'Hanna Ralph', 'Hans Carl Mueller', 'Erwin Biswanger', 'Bernhard Goetzke', 'Hans Adalbert Schlettow', 'Hardy von Francois', 'Georg John', 'Frida Richard', 'Yuri Yurovsky', 'Iris Roberts', 'Fritz Alberti', 'Grete Berger', 'Hubert Heinrich', 'Rudolf Klein-Rogge']","['Siegfried', 'Kriemhild', 'King Gunther', 'Queen Ute', 'Brunhild', 'Gernot', 'Giselher', 'Person from Alzey', 'Hagen Tronje', 'Dankwart', 'Mime the Blacksmith', 'The Runes Maid', 'The Priest', 'The Precious Boy', 'Dietrich von Bern', ""The Hun's Woman"", 'Werbel', 'King Etzel']",,,,,"April 29, 1924",['Germany'],"['Berliner Union-Film, Oberlandstraße 26-35, Tempelhof, Berlin, Germany']","['Decla-Bioscop AG', 'Universum Film (UFA)']",Awards 1 win & 2 nominations total,1 win & 2 nominations total,40 Critic reviews,Astounding to look at,"['German', 'Adventure', 'Drama', 'Fantasy']",['German'],,,8.1,7343.0,Not Rated,"germanic mythology,f rated,first of series,magical mask,hunt",https://m.media-amazon.com/images/M/MV5BMTYzNTU2NjU2Ml5BMl5BanBnXkFtZTgwMTE2MTA5MTE@._V1_.jpg,['Fritz Lang'],"['Fritz Lang', 'Thea von Harbou']","['Paul Richter', 'Margarete Schön', 'Theodor Loos']",100.0,None,Mild,None,None,None,,,,,,,,"['February 14, 1924: (premiere)']","['February 14, 1924: (premiere)']"
https://www.imdb.com/title/tt0015163/?ref_=sr_i_3,"['Clyde Bruckman', 'Joseph A. Mitchell', 'Jean C. Havez']","['Donald Crisp', 'Buster Keaton']","['Buster Keaton', 'Kathryn McGuire', 'Frederick Vroom', 'Clarence Burton', 'H.N. Clugston', 'Noble Johnson']","['Rollo Treadway', ""Betsy O'Brien"", ""John O'Brien"", 'Spy', 'Spy', 'Cannibal Chief']","$220,000 (estimated)",,,,"October 13, 1924",['United States'],"['Lake Tahoe, California, USA (underwater sequences)']",['Buster Keaton Productions'],Awards 3 wins & 1 nomination total,3 wins & 1 nomination total,49 Critic reviews,Very Smart,"['Romantic Comedy', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Romance']","['None', 'English']",,,7.5,12127.0,Unrated,"slapstick comedy,national film registry,underwater scene,steamship,heiress",https://m.media-amazon.com/images/M/MV5BM2E4Y2E2MzItMzMyOS00OWM1LWIxMDAtZTk5N2UxOGY3OWIzXkEyXkFqcGc@._V1_.jpg,"['Donald Crisp', 'Buster Keaton']","['Clyde Bruckman', 'Joseph A. Mitchell', 'Jean C. Havez']","['Buster Keaton', 'Kathryn McGuire', 'Frederick Vroom']",59.0,None,None,None,None,None,,,,,,,,"['September 28, 1924: (limited)']","['September 28, 1924: (limited)']"
https://www.imdb.com/title/tt0015064/?ref_=sr_i_4,['Carl Mayer'],['F.W. Murnau'],"['Emil Jannings', 'Maly Delschaft', 'Max Hiller', 'Emilie Kurz', 'Hans Unterkircher', 'Olaf Storm', 'Hermann Vallentin', 'Georg John', 'Emmy Wyda', 'O.E. Hasse', 'Harald Madsen', 'Neumann-Schüler', 'Carl Schenstrøm', 'Erich Schönfelder']","['Hotelportier', 'Seine Nichte', 'Ihr Bräutigam', 'Tante des Bräutigams', 'Geschäftsführer', 'Junger Gast', 'Spitzbäuchiger Gast', 'Nachtwächter', 'Dünne Nachbarin', 'Kleine rolle', 'Hochzeitsmusiker', 'Kleine rolle', 'Hochzeitsmusiker', 'Kleine rolle']",,,,"$94,812","January 5, 1925",['Germany'],"['UFA Studios, Berlin, Germany (Studio)']",['Universum Film (UFA)'],Awards 2 wins total,,101 Critic reviews,Almost neo-realistic in its poignancy,"['Psychological Drama', 'Tragedy', 'Workplace Drama', 'Drama']",['None'],,,8.0,16606.0,Not Rated,"porter,hotel,uniform,forced perspective,revolving door",https://m.media-amazon.com/images/M/MV5BNjU5ODQ5YjMtMWRmMC00MmI0LTgyNjUtY2FhMDcwZTBmOGI0XkEyXkFqcGc@._V1_.jpg,['F.W. Murnau'],['Carl Mayer'],"['Emil Jannings', 'Maly Delschaft', 'Max Hiller']",90.0,None,None,None,Mild,None,,,,,,,,"['December 23, 1924: (premiere)', 'April 3, 1925: (Paris)']","['December 23, 1924: (premiere)', 'April 3, 1925: (Paris)']"
https://www.imdb.com/title/tt0015174/?ref_=sr_i_5,['Thea von Harbou'],['Fritz Lang'],"['Margarete Schön', 'Gertrud Arnold', 'Theodor Loos', 'Hans Carl Mueller', 'Erwin Biswanger', 'Bernhard Goetzke', 'Hans Adalbert Schlettow', 'Hardy von Francois', 'Yuri Yurovsky', 'Iris Roberts', 'Rudolf Klein-Rogge', 'Georg John', 'Hubert Heinrich', 'Rudolf Rittner', 'Annie Röttgen', 'Fritz Alberti', 'Georg August Koch', 'Grete Berger']","['Kriemhild', 'Queen Ute', 'King Gunther', 'Gernot', 'Giselher', 'Person from Alzey', 'Hagen Tronje', 'Dankwart', 'The Priest', 'The precious boy', 'King Etzel', 'Slaodel, his brother', 'Werbel, the play man', 'Rüdiger von Bechlarn', 'Dietlind, his daughter', 'Dietrich von Bern', 'Hildebrand', 'Hunnin']",,,,,"April 26, 1924",['Germany'],"['Berliner Union-Film, Oberlandstraße 26-35, Tempelhof, Berlin, Germany']","['Decla-Bioscop AG', 'Universum Film (UFA)']",Awards 1 nomination total,,32 Critic reviews,All-Encompassing,"['German', 'Adventure', 'Drama', 'Fantasy']",['German'],,,7.9,5632.0,Not Rated,"germanic mythology,duel,murder of a child,woman murders a man,murderess",https://m.media-amazon.com/images/M/MV5BYjQ4YjIwZDQtM2NkNS00MTFjLTkzYTEtMTAyZGVhMzk2ZTQ4XkEyXkFqcGc@._V1_.jpg,['Fritz Lang'],['Thea von Harbou'],"['Margarete Schön', 'Gertrud Arnold', 'Theodor Loos']",129.0,Mild,Mild,None,None,Moderate,,,,,,,,,
https://www.imdb.com/title/tt0015881/?ref_=sr_i_6,"['June Mathis', 'Erich von Stroheim', 'Frank Norris']",['Erich von Stroheim'],"['Gibson Gowland', 'Zasu Pitts', 'Jean Hersholt', 'Dale Fuller', 'Tempe Pigott', 'Sylvia Ashton', 'Chester Conklin', 'Joan Standing', 'William Barlow', 'Lita Chevrier', 'Jack Curtis', ""Gwendolynne D'Amour"", 'James F. Fulton', 'Edward Gaffney', 'Florence Gibson', 'James Gibson', 'Oscar Gottell', 'Otto Gottell']","['McTeague', 'Trina', 'Marcus', 'Maria', 'Mother McTeague', ""'Mommer' Sieppe"", ""'Popper' Sieppe"", 'Selina', 'The Minister', 'Extra', 'McTeague Sr.', 'Undetermined Secondary Role', 'Cribbens - Prospector', 'Extra', 'Hag', 'Deputy', 'Sieppe Twin', 'Sieppe Twin']","$546,883 (estimated)",,,,"January 26, 1925",['United States'],"[""611 Laguna Street, San Francisco, California, USA (McTeague's Dental Office)""]",['Metro-Goldwyn Pictures Corporation'],Awards 3 wins total,,46 Critic reviews,"Perhaps the 42 reel version or the 24 reel version were brilliant--we'll never know.  However, I have my doubts.","['Classical Western', 'Desert Adventure', 'Epic', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Western Epic', 'Drama', 'Thriller', 'Western']","['None', 'English']",,,8.0,11626.0,Not Rated,"national film registry,1910s,epic drama,tragedy drama,lottery",https://m.media-amazon.com/images/M/MV5BZDIzZGJhMWEtNzc2OS00NWI1LTk1NmUtNTM3MmMxZjIxNDYzXkEyXkFqcGc@._V1_.jpg,['Erich von Stroheim'],"['June Mathis', 'Erich von Stroheim', 'Frank Norris']","['Gibson Gowland', 'Zasu Pitts', 'Jean Hersholt']",140.0,None,Mild,None,Mild,Mild,,,,,,,,"['December 4, 1924: (New York City, New York, premiere)', 'March 2, 1925: (London)']","['December 4, 1924: (New York City, New York, premiere)', 'March 2, 1925: (London)']"
https://www.imdb.com/title/tt0133848/?ref_=sr_i_7,"['Hans Kyser', 'Homer']",['Manfred Noa'],"['Edy Darclea', 'Vladimir Gajdarov', 'Albert Steinrück', 'Adele Sandrock', 'Carl de Vogt', 'Friedrich Ulmer', 'Carlo Aldini', 'Karel Lamač', 'Karl Wüstenhagen', 'Hanna Ralph', 'Albert Bassermann', 'Ferdinand Martini', 'Rudolf Meinhard-Jünger', 'Otto Kronburger']","['Helena', 'Paris', 'Priamos', 'Hekabe', 'Hektor', 'Menelaos', 'Achille', 'Patroklos', 'Agamemnon', 'Andromache', 'Aisakos', 'Agelaos', 'Tersites', 'Ulises']",,,,,"November 16, 1924",['Germany'],"['Munich, Bavaria, Germany']","['Bavaria Film', 'Münchner Lichtspielkunst AG (Emelka)']",,,2 Critic reviews,"Outdated, tiresome, but interesting.","['Action', 'Drama', 'History', 'Romance', 'War']","['None', 'German']",,,6.6,163.0,,"troy,trojan,trojan horse,greece,sparta",https://m.media-amazon.com/images/M/MV5BMjAyMDQyNzItYTJiZC00YmVlLTlhM2QtYWE4NDA4YjMwNzBiXkEyXkFqcGc@._V1_.jpg,['Manfred Noa'],"['Hans Kyser', 'Homer']","['Edy Darclea', 'Vladimir Gajdarov', 'Albert Steinrück']",204.0,,,,,,,,,,,,,"['January 21, 1924: (Berlin, part 1, premiere)', 'February 4, 1924: (Berlin, part 2)', 'September 27, 1924: (limited)', 'December 25, 1924: (premiere)']","['January 21, 1924: (Berlin, part 1, premiere)', 'February 4, 1924: (Berlin, part 2)', 'September 27, 1924: (limited)', 'December 25, 1924: (premiere)']"
https://www.imdb.com/title/tt0015400/?ref_=sr_i_8,"['Lotta Woods', 'Douglas Fairbanks', 'Achmed Abdullah']",['Raoul Walsh'],"['Douglas Fairbanks', 'Julanne Johnston', 'Snitz Edwards', 'Charles Belcher', 'Sôjin Kamiyama', 'Anna May Wong', 'Brandon Hurst', 'Tote Du Crow', 'Noble Johnson', 'Sam Baker', 'Basil Bookasta', 'George Bookasta', 'Mathilde Comont', 'Jesse Fuller', 'Sadakichi Hartmann', 'Eugene Jackson', 'Jesse Lasky Jr.', 'Etta Lee']","['The Thief of Bagdad', 'The Princess', ""The Thief's Evil Associate"", 'The Holy Man', 'The Mongol Prince', 'The Mongol Slave', 'The Caliph', 'The Soothsayer', 'The Indian Prince', 'Sworder', 'Page Boy', 'Page Boy', 'Persian Prince', None, ""Mongol Prince's Court Magician"", 'Child', None, 'Slave of the Sand Board']","$1,135,654 (estimated)",,,,"April 11, 1924",['United States'],"['Guadalupe-Nipomo Dunes, California, USA (The Thief rides horse along dunes en route to save The Princess)']",['Douglas Fairbanks Pictures'],Awards 4 wins total,,76 Critic reviews,a repeat viewing after 79 years,"['Adventure Epic', 'Desert Adventure', 'Fantasy Epic', 'Quest', 'Romantic Epic', 'Supernatural Fantasy', 'Swashbuckler', 'Sword & Sorcery', 'Adventure', 'Family']",['English'],,,7.7,7741.0,Not Rated,"islamic golden age,princess,palace,arabian nights,national film registry",https://m.media-amazon.com/images/M/MV5BZDg5YzZlZDgtMjdkNy00ZWFkLWE2ZmQtY2U4MDU2MWE2NGM2XkEyXkFqcGc@._V1_.jpg,['Raoul Walsh'],"['Lotta Woods', 'Douglas Fairbanks', 'Achmed Abdullah']","['Douglas Fairbanks', 'Julanne Johnston', 'Snitz Edwards']",155.0,None,Mild,None,Mild,Mild,,,,,,,,"['March 18, 1924: (New York City, New York, premiere)', 'July 10, 1924: (Los Angeles, California)', 'September 24, 1924: (London)']","['March 18, 1924: (New York City, New York, premiere)', 'July 10, 1924: (Los Angeles, California)', 'September 24, 1924: (London)']"
https://www.imdb.com/title/tt0015224/?ref_=sr_i_9,"['J.M. Barrie', 'Willis Goldbeck']",['Herbert Brenon'],"['Betty Bronson', 'Ernest Torrence', 'George Ali', 'Esther Ralston', 'Cyril Chadwick', 'Mary Brian', 'Jack Murphy', 'Philippe De Lacy', 'Virginia Brown Faire', 'Anna May Wong', 'Maurice Murphy', 'Mickey McBan', 'George Crane Jr.', 'Winston Doty', 'Weston Doty', 'Terence McMillan', 'Louis Morrison', 'Edward Kipling']","['Peter Pan', 'Captain James Hook', 'Nana the Dog', 'Mrs. Darling', 'Mr. Darling', 'Wendy Moira Angela Darling', 'John Napoleon Darling', 'Michael Nicholas Darling', 'Tinker Bell', 'Tiger Lily', 'Tootles', 'Slightly', 'Curly', 'First Twin', 'Second Twin', 'Nibs', 'Gentleman Starkey', 'Smee']",,,,"$630,229","December 29, 1924",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Paramount Pictures'],Awards 4 wins total,,27 Critic reviews,Notes from my introduction to a recent PETER PAN  (1924) screening...,"['Fairy Tale', 'Swashbuckler', 'Adventure', 'Family', 'Fantasy']",['English'],,,7.1,1501.0,,"national film registry,peter pan character,native american,never neverland,island",https://m.media-amazon.com/images/M/MV5BODkwOTUxMDkyMV5BMl5BanBnXkFtZTgwOTA1MDQ0MjE@._V1_.jpg,['Herbert Brenon'],"['J.M. Barrie', 'Willis Goldbeck']","['Betty Bronson', 'Ernest Torrence', 'George Ali']",105.0,None,Mild,None,None,Mild,,,,,,,,,
https://www.imdb.com/title/tt0014972/?ref_=sr_i_10,"['Leonid Andreyev', 'Carey Wilson', 'Victor Sjöström']",['Victor Sjöström'],"['Lon Chaney', 'Norma Shearer', 'John Gilbert', 'Ruth King', 'Marc McDermott', 'Ford Sterling', 'Tully Marshall', 'Alice Belcher', 'Bartine Burkett', 'Harvey Clark', 'Clyde Cook', 'Carrie Daumery', 'George Davis', 'Paulette Duval', 'F.F. Guenste', 'Joseph Hazelton', 'Brandon Hurst', 'George Marion']","['Paul Beaumont - Vetenskapsman', 'Counsuelo - Cirkusryttarinna', 'Bezano - Cirkusryttare', 'Marie Beaumont', 'Baron Regnard', 'Tricaud - Clown', 'Greve Mancini - Consuelos far', 'Kvinna i cirkuspubliken', 'Barback ryttare', 'Briquet', 'Clown (1)', 'Statist', 'Clown (2)', 'Zinida', 'Servitör som kommer med champagne', 'Professor i Audience of Academy', 'Clown (3)', 'Skrattande professor']","$172,000 (estimated)",,,,"December 22, 1924",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],Awards 4 wins total,,27 Critic reviews,Another Master Class From Mr. Lon Chaney,"['Drama', 'Horror', 'Romance', 'Thriller']",['English'],,,7.7,4923.0,,"clown,circus,revenge,unrequited love,national film registry",https://m.media-amazon.com/images/M/MV5BOTEwMTA1OTc1NF5BMl5BanBnXkFtZTgwMzU1NjkwMjE@._V1_.jpg,['Victor Sjöström'],"['Leonid Andreyev', 'Carey Wilson', 'Victor Sjöström']","['Lon Chaney', 'Norma Shearer', 'John Gilbert']",95.0,None,Mild,None,Mild,Mild,,,,,,,,"['November 9, 1924: (New York City, New York, premiere)']","['November 9, 1924: (New York City, New York, premiere)']"
