link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles
https://www.imdb.com/title/tt0031381/?ref_=sr_i_1,"['Margaret Mitchell', 'Sidney Howard', 'Oliver H.P. Garrett']",['Victor Fleming'],"['Clark Gable', 'Vivien Leigh', 'Thomas Mitchell', ""Barbara O'Neil"", 'Evelyn Keyes', 'Ann Rutherford', 'George Reeves', 'Fred Crane', 'Hattie McDaniel', 'Oscar Polk', 'Butterfly McQueen', 'Victor Jory', 'Everett Brown', 'Howard Hickman', 'Alicia Rhett', 'Leslie Howard', 'Olivia de Havilland', 'Rand Brooks']","['Rhett Butler', 'Scarlett', ""Gerald O'Hara"", 'Ellen, his wife', 'Suellen', 'Carreen', 'Brent Tarleton', 'Stuart Tarleton', 'Mammy', 'Pork', 'Prissy', 'Jonas Wilkerson, the overseer', 'Big Sam, the foreman', 'John Wilkes', 'India, his daughter', 'Ashley, his son', 'Melanie Hamilton, their cousin', 'Charles Hamilton, her brother']","$3,977,000 (estimated)","$1,192,593","$402,382,193","$200,882,193","January 17, 1940",['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA (shantytown attack)']","['Selznick International Pictures', 'Metro-Goldwyn-Mayer (MGM)']",Top rated movie #169 Won 8 Oscars 26 wins & 10 nominations total,26 wins & 10 nominations total,147 Critic reviews,"Margaret Mitchell won the Pulitzer Prize for her novel on May 3rd, 1937","['Costume Drama', 'Epic', 'Period Drama', 'Psychological Drama', 'Romantic Epic', 'Tragic Romance', 'War Epic', 'Drama', 'Romance', 'War']",['English'],,,8.2,357186.0,G,"based on novel,narcissism,american civil war,epic drama,plantation",https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_.jpg,['Victor Fleming'],"['Margaret Mitchell', 'Sidney Howard', 'Oliver H.P. Garrett']","['Clark Gable', 'Vivien Leigh', 'Thomas Mitchell']",238.0,Mild,Moderate,None,Mild,Moderate,"['Thomas Mitchell', ""Barbara O'Neil"", 'Vivien Leigh', 'Evelyn Keyes', 'Ann Rutherford', 'George Reeves', 'Fred Crane', 'Hattie McDaniel', 'Oscar Polk', 'Butterfly McQueen', 'Victor Jory', 'Everett Brown', 'Howard Hickman', 'Alicia Rhett', 'Leslie Howard', 'Olivia de Havilland', 'Rand Brooks', 'Carroll Nye', 'Clark Gable', 'Laura Hope Crews', ""Eddie 'Rochester' Anderson"", 'Harry Davenport', 'Leona Roberts', 'Jane Darwell', 'Ona Munson', 'Paul Hurst', 'Isabel Jewell', 'Cammie King Conlon', 'Eric Linden', 'J.M. Kerrigan', 'Ward Bond', 'Jackie Moran', 'Cliff Edwards', 'Lillian Kemble-Cooper', 'Yakima Canutt', 'Marcella Martin', 'Louis Jean Heydt', 'Mickey Kuhn', 'Olin Howland', 'Irving Bacon', 'Robert Elliott', 'William Bakewell', 'Mary Anderson']",,,,,,,"['December 15, 1939: (Atlanta, Georgia, premiere)', 'December 19, 1939: (New York City, New York, premiere)', 'December 28, 1939: (Los Angeles, California, premiere)', 'December 29, 1939: (Douala, premiere)', 'December 29, 1939: (Yaoundé, premiere)']","['December 15, 1939: (Atlanta, Georgia, premiere)', 'December 19, 1939: (New York City, New York, premiere)', 'December 28, 1939: (Los Angeles, California, premiere)', 'December 29, 1939: (Douala, premiere)', 'December 29, 1939: (Yaoundé, premiere)']"
https://www.imdb.com/title/tt0032138/?ref_=sr_i_2,"['Noel Langley', 'Florence Ryerson', 'Edgar Allan Woolf']","['Victor Fleming', 'George Cukor', 'Norman Taurog']","['Judy Garland', 'Frank Morgan', 'Ray Bolger', 'Bert Lahr', 'Jack Haley', 'Billie Burke', 'Margaret Hamilton', 'Charley Grapewin', 'Pat Walshe', 'Clara Blandick', 'Terry', 'The Singer Midgets', 'Gladys W. Allison', 'John Ballas', 'Franz Balluck', 'Josefine Balluck', 'Casper Balsam', 'John T. Bambury']","['Dorothy', 'Professor Marvel', 'Hunk', 'Zeke', 'Hickory', 'Glinda', 'Miss Gulch', 'Uncle Henry', 'Nikko', 'Auntie Em', 'Toto', 'The Munchkins', 'Munchkin', 'Munchkin', 'Munchkin', 'Munchkin', 'Munchkin', 'Munchkin']","$2,777,000 (estimated)","$5,354,311","$25,637,669","$24,668,669","August 25, 1939",['United States'],"[""Stage 28, Sony Pictures Studios - 10202 W. Washington Blvd., Culver City, California, USA (Witch's castle drawbridge; Wash and Brush Up Company; Witch's entrance hall; Witch's tower room; Yellow Brick Road montage song)""]",['Metro-Goldwyn-Mayer (MGM)'],Top rated movie #244 Won 2 Oscars 16 wins & 14 nominations total,16 wins & 14 nominations total,195 Critic reviews,Perhaps the most well known and watched film in history?,"['Adventure Epic', 'Classic Musical', 'Fairy Tale', 'Fantasy Epic', 'Quest', 'Adventure', 'Family', 'Fantasy', 'Musical']",['English'],,,8.1,470382.0,G,"witch,wizard,tornado,kansas,lion",https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_.jpg,"['Victor Fleming', 'George Cukor', 'Norman Taurog']","['Noel Langley', 'Florence Ryerson', 'Edgar Allan Woolf']","['Judy Garland', 'Frank Morgan', 'Ray Bolger']",102.0,None,Mild,None,None,Mild,,"['Victor Fleming', 'John Lee Mahin', 'David Marks', 'Wallace Worsley Jr.']",,,,,,"['August 10, 1939: (Green Bay, Wisconsin, premiere)', 'August 11, 1939: (Appleton, Wisconsin)', 'August 11, 1939: (Cape Cod, Massachusetts)', 'August 11, 1939: (Kenosha, Wisconsin)', 'August 12, 1939: (Oconomowoc, Wisconsin, premiere)']","['August 10, 1939: (Green Bay, Wisconsin, premiere)', 'August 11, 1939: (Appleton, Wisconsin)', 'August 11, 1939: (Cape Cod, Massachusetts)', 'August 11, 1939: (Kenosha, Wisconsin)', 'August 12, 1939: (Oconomowoc, Wisconsin, premiere)']"
https://www.imdb.com/title/tt0032145/?ref_=sr_i_3,"['Charles MacArthur', 'Ben Hecht', 'Emily Brontë']",['William Wyler'],"['Merle Oberon', 'Laurence Olivier', 'David Niven', 'Flora Robson', 'Donald Crisp', 'Geraldine Fitzgerald', 'Hugh Williams', 'Leo G. Carroll', 'Miles Mander', 'Cecil Kellaway', 'Cecil Humphreys', 'Sarita Wooton', 'Rex Downing', 'Douglas Scott', 'Frank Benson', 'Romaine Callender', 'Richard Clucas', 'Vernon Downing']","['Cathy', 'Heathcliff', 'Edgar', 'Ellen Dean', 'Dr. Kenneth', 'Isabella', 'Hindley', 'Joseph', 'Lockwood', 'Earnshaw', 'Judge Linton', 'Cathy (as a child)', 'Heathcliff (as a child)', 'Hindley (as a child)', 'Heathcliff Servant', 'Robert', 'Little Boy', 'Giles']",,"$15,493","$624,643","$624,643","April 7, 1939",['United States'],"['Janss Conejo Ranch, Thousand Oaks, California, USA']",['Samuel Goldwyn Productions'],Won 1 Oscar 10 wins & 7 nominations total,10 wins & 7 nominations total,43 Critic reviews,Soul mates,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance']",['English'],,,7.5,22923.0,Approved,"based on novel,1840s,snowstorm,yorkshire england,class differences",https://m.media-amazon.com/images/M/MV5BNTk5NzI2NGUtMTgzNS00YmY3LWE3MGItYWYwZTAwOThhM2IyXkEyXkFqcGc@._V1_.jpg,['William Wyler'],"['Charles MacArthur', 'Ben Hecht', 'Emily Brontë']","['Merle Oberon', 'Laurence Olivier', 'David Niven']",104.0,None,Mild,None,Mild,Mild,,,,,,,,"['March 24, 1939: (Hollywood, California, premiere)', 'April 13, 1939: (New York City, New York)']","['March 24, 1939: (Hollywood, California, premiere)', 'April 13, 1939: (New York City, New York)']"
https://www.imdb.com/title/tt0031885/?ref_=sr_i_4,"['Jean Renoir', 'Carl Koch', 'Beaumarchais']",['Jean Renoir'],"['Marcel Dalio', 'Nora Gregor', 'Paulette Dubost', 'Mila Parély', 'Odette Talazac', 'Claire Gérard', 'Anne Mayen', 'Lise Elina', 'Julien Carette', 'Roland Toutain', 'Gaston Modot', 'Jean Renoir', 'Pierre Magnier', 'Eddy Debray', 'Pierre Nay', 'Richard Francoeur', 'Léon Larive', 'Nicolas Amato']","['Robert de la Chesnaye', 'Christine de la Chesnaye', 'Lisette, sa camériste', 'Geneviève de Marras', 'Mme de la Plante', 'Mme de la Bruyère', 'Jackie, nièce de Christine', 'Radio-Reporter', 'Marceau, le braconnier', 'André Jurieux', 'Schumacher, le garde-chasse', 'Octave', 'Le général', 'Corneille, le majordome', 'St. Aubin', 'La Bruyère', 'Le cuisinier', ""L'invité sud-américain""]","FRF 5,500,500 (estimated)",,"$273,641","$273,641","April 8, 1950",['France'],"['Studios Pathé-Cinema, Joinville-le-pont, Val-de-Marne, France (Studio)']",['Nouvelles Éditions de Films (NEF)'],Awards 2 wins & 1 nomination total,2 wins & 1 nomination total,96 Critic reviews,The Hypocrite and Shallow Life of the Bourgeois French Class Close to the Forthcoming World War II,"['French', 'Satire', 'Comedy', 'Drama']","['French', 'German', 'English']",,,7.9,33526.0,Not Rated,"bourgeoisie,aristocracy,aviator,romantic rivalry,hunting party",https://m.media-amazon.com/images/M/MV5BNzlmNmM0MGMtNzlkYS00OTMzLTgwMTktZTA3ZWMyYWFlYmQ3XkEyXkFqcGc@._V1_.jpg,['Jean Renoir'],"['Jean Renoir', 'Carl Koch', 'Beaumarchais']","['Marcel Dalio', 'Nora Gregor', 'Paulette Dubost']",110.0,None,Mild,Mild,Mild,Mild,,['Dido Freire'],,,,,,"['July 8, 1939: (Paris, premiere)', 'August 31, 1947: (Venice Film Festival)']","['July 8, 1939: (Paris, premiere)', 'August 31, 1947: (Venice Film Festival)']"
https://www.imdb.com/title/tt0031679/?ref_=sr_i_5,"['Sidney Buchman', 'Lewis R. Foster', 'Myles Connolly']",['Frank Capra'],"['James Stewart', 'Jean Arthur', 'Claude Rains', 'Edward Arnold', 'Guy Kibbee', 'Thomas Mitchell', 'Eugene Pallette', 'Beulah Bondi', 'H.B. Warner', 'Harry Carey', 'Astrid Allwyn', 'Ruth Donnelly', 'Grant Mitchell', 'Porter Hall', 'H.V. Kaltenborn', 'Charles Lane', 'Pierre Watkin', 'Dick Elliott']","['Jefferson Smith', 'Saunders', 'Senator Joseph Harrison Paine', 'Jim Taylor', ""Governor Hubert 'Happy' Hopper"", 'Diz Moore', 'Chick McGann', 'Ma Smith', 'Senator Agnew - Majority Leader', 'President of the Senate', 'Susan Paine', 'Mrs. Hopper', 'Senator MacPherson', 'Senator Monroe', 'H.V. Kaltenborn', 'Nosey', 'Senator Barnes - Minority Leader', 'Carl Cook']","$1,900,000 (estimated)","$83,205","$146,448","$144,738","October 19, 1939",['United States'],"['Lincoln Memorial, National Mall, Washington, District of Columbia, USA']",['Columbia Pictures'],Top rated movie #219 Won 1 Oscar 8 wins & 12 nominations total,8 wins & 12 nominations total,112 Critic reviews,A Different Political Film,"['Political Drama', 'Comedy', 'Drama']",['English'],,,8.1,130042.0,Approved,"washington d.c.,filibuster,national film registry,congressional page,u.s. capitol building",https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_.jpg,['Frank Capra'],"['Sidney Buchman', 'Lewis R. Foster', 'Myles Connolly']","['James Stewart', 'Jean Arthur', 'Claude Rains']",129.0,None,Mild,Mild,Mild,Mild,,,,,,,,"['October 17, 1939: (Washington, D.C., premiere)']","['October 17, 1939: (Washington, D.C., premiere)']"
https://www.imdb.com/title/tt0031514/?ref_=sr_i_6,"['Jacques Viot', 'Jacques Prévert']",['Marcel Carné'],"['Jean Gabin', 'Jacqueline Laurent', 'Arletty', 'Jules Berry', 'Mady Berry', 'René Génin', 'Arthur Devère', 'René Bergeron', 'Bernard Blier', 'Marcel Pérès', 'Germaine Lix', 'Gabrielle Fontan', 'Jacques Baumer', 'Annie Cariel', 'Léonce Corne', 'Georges Douking', 'Henry Farty', 'Georges Gosset']","['François', 'Françoise', 'Clara', 'M. Valentin', 'La concierge', 'Le concierge', 'Mr. Gerbois', 'Le patron du café', 'Gaston', 'Paulo', 'La chanteuse', ""La vieille dame dans l'escalier"", 'Le commissaire', 'Une locataire', None, ""L'aveugle"", None, 'Un agent']",,"$11,864","$35,321","$35,321","July 29, 1940",['France'],"['Paris Studios Cinéma, Billancourt, Hauts-de-Seine, France (Studio)']",['Productions Sigma'],Awards 1 nomination total,,38 Critic reviews,Great and unique storytelling makes great and unique movie.,"['French', 'Crime', 'Drama', 'Romance', 'Thriller']",['French'],,,7.6,8916.0,Not Rated,"nudity,factory worker,tragic love,working class,told in flashback",https://m.media-amazon.com/images/M/MV5BMjI2MTc2NzQyMl5BMl5BanBnXkFtZTgwNTg1MTMxMzE@._V1_.jpg,['Marcel Carné'],"['Jacques Viot', 'Jacques Prévert']","['Jean Gabin', 'Jacqueline Laurent', 'Arletty']",93.0,Moderate,,Mild,Mild,,,,,,,,,"['June 9, 1939: (Paris)', 'August 1939: (Venice Film Festival)', 'September 30, 1939: (Brussels)']","['June 9, 1939: (Paris)', 'August 1939: (Venice Film Festival)', 'September 30, 1939: (Brussels)']"
https://www.imdb.com/title/tt0031971/?ref_=sr_i_7,"['Ernest Haycox', 'Dudley Nichols', 'Ben Hecht']",['John Ford'],"['John Wayne', 'Claire Trevor', 'Andy Devine', 'John Carradine', 'Thomas Mitchell', 'Louise Platt', 'George Bancroft', 'Donald Meek', 'Berton Churchill', 'Tim Holt', 'Tom Tyler', 'Dorothy Appleby', 'Frank Baker', 'Chief John Big Tree', 'Ted Billings', 'Wiggie Blowne', 'Danny Borzage', 'Ed Brady']","['Ringo Kid', 'Dallas', 'Buck', 'Hatfield', 'Doc Josiah Boone', 'Mrs. Lucy Mallory', 'Marshal Curley Wilcox', 'Samuel Peacock', 'Ellsworth Henry Gatewood', 'Lt. Blanchard', 'Luke Plummer', 'Girl in Saloon', None, 'Indian Scout', 'Townsman', 'Bit Part', None, 'Lordsburg Saloon Owner']","$392,000 (estimated)",,"$15,894",,"March 3, 1939",['United States'],"['Agathla Peak, Arizona, USA (Peak in background at start of stagecoach trip)']",['Walter Wanger Productions'],Won 2 Oscars 10 wins & 5 nominations total,10 wins & 5 nominations total,107 Critic reviews,"Stagecoach, a great movie, a great western.","['Classical Western', 'Adventure', 'Drama', 'Western']","['English', 'Spanish', 'French']",,,7.8,59326.0,Approved,"outlaw,based on short story,prostitute,gambler,stagecoach",https://m.media-amazon.com/images/M/MV5BZmQ5ZGIyMjYtMjczYy00N2EzLWE3ZjMtNmI4ZDc3MDVmOWEwXkEyXkFqcGc@._V1_.jpg,['John Ford'],"['Ernest Haycox', 'Dudley Nichols', 'Ben Hecht']","['John Wayne', 'Claire Trevor', 'Andy Devine']",96.0,None,Mild,None,Mild,Mild,,,,,,,,"['February 2, 1939: (Los Angeles, California, premiere)', 'February 10, 1939: (Miami, Florida, premiere)', 'March 2, 1939: (limited)']","['February 2, 1939: (Los Angeles, California, premiere)', 'February 10, 1939: (Miami, Florida, premiere)', 'March 2, 1939: (limited)']"
https://www.imdb.com/title/tt0032143/?ref_=sr_i_8,"['Clare Boothe Luce', 'Anita Loos', 'Jane Murfin']",['George Cukor'],"['Norma Shearer', 'Joan Crawford', 'Rosalind Russell', 'Mary Boland', 'Paulette Goddard', 'Joan Fontaine', 'Lucile Watson', 'Phyllis Povah', 'Virginia Weidler', 'Marjorie Main', 'Virginia Grey', 'Ruth Hussey', 'Muriel Hutchison', 'Hedda Hopper', 'Florence Nash', 'Cora Witherspoon', 'Ann Morriss', 'Dennie Moore']","['Mrs. Stephen Haines (Mary)', 'Crystal Allen', 'Mrs. Howard Fowler (Sylvia)', 'The Countess De Lave (Flora)', 'Miriam Aarons', 'Mrs. John Day (Peggy)', 'Mrs. Morehead', 'Mrs. Phelps Potter (Edith)', 'Little Mary', 'Lucy', 'Pat', 'Miss Watts', 'Jane', 'Dolly DuPuyster', 'Nancy Blake', 'Mrs. Van Adams', 'Exercise Instructress', 'Olga']","$1,688,000 (estimated)",,"$16,161",,"September 1, 1939",['United States'],"['Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA']","[""Loew's""]",Awards 6 wins total,,73 Critic reviews,"Catty comedy played for stylish laughs, not histrionics...","['Comedy', 'Drama']","['English', 'French']",,,7.7,16185.0,Approved,"all female cast,gold digger,beauty salon,divorce,new york city",https://m.media-amazon.com/images/M/MV5BN2U5NDc3MzYtNDM4Ni00NDA5LWI5OGEtN2ExMDA0YjhmMGQ2XkEyXkFqcGc@._V1_.jpg,['George Cukor'],"['Clare Boothe Luce', 'Anita Loos', 'Jane Murfin']","['Norma Shearer', 'Joan Crawford', 'Rosalind Russell']",133.0,None,None,None,Mild,None,,,,,,,,"['August 31, 1939: (Los Angeles, California, premiere)', 'November 17, 1939: (Johannesburg)']","['August 31, 1939: (Los Angeles, California, premiere)', 'November 17, 1939: (Johannesburg)']"
https://www.imdb.com/title/tt0031725/?ref_=sr_i_9,"['Charles Brackett', 'Billy Wilder', 'Walter Reisch']",['Ernst Lubitsch'],"['Greta Garbo', 'Melvyn Douglas', 'Ina Claire', 'Bela Lugosi', 'Sig Ruman', 'Felix Bressart', 'Alexander Granach', 'Gregory Gaye', 'Rolfe Sedan', 'Edwin Maxwell', 'Richard Carle', 'Dorothy Adams', 'Monya Andre', 'Larry Arnold', 'Jeanne Beeks', 'Nino Bellini', 'Wilda Bennett', 'Eumenio Blanco']","['Ninotchka', 'Leon', 'Swana', 'Razinin', 'Iranoff', 'Buljanoff', 'Kopalski', 'Rakonin', 'Hotel Manager', 'Mercier', 'Gaston', ""Swana's Maid"", 'Gossip', 'Club Patron', 'Club Patron', ""Swana's Restaurant Guest"", ""Swana's Restaurant Guest"", 'Waiter']","$1,365,000 (estimated)",,"$4,428",,"November 23, 1939",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]",Nominated for 4 Oscars 5 wins & 6 nominations total,5 wins & 6 nominations total,76 Critic reviews,"Garbo Laughs, and Makes Me Laugh with Her","['Romantic Comedy', 'Satire', 'Screwball Comedy', 'Comedy', 'Romance']","['English', 'Russian', 'French']",,,7.8,24998.0,Approved,"russian,paris france,playboy,envoy,embassy",https://m.media-amazon.com/images/M/MV5BNTllODg3NmItOTY2Yi00NDhkLWE2OWYtNmE0ZWU4NTZiYjljXkEyXkFqcGc@._V1_.jpg,['Ernst Lubitsch'],"['Charles Brackett', 'Billy Wilder', 'Walter Reisch']","['Greta Garbo', 'Melvyn Douglas', 'Ina Claire']",110.0,None,None,None,Mild,None,,,,,,,,"['November 9, 1939: (New York City, New York, premiere)', 'November 16, 1939: (Montréal)', 'January 12, 1940: (Johannesburg)', 'January 31, 1940: (Cape Town)']","['November 9, 1939: (New York City, New York, premiere)', 'November 16, 1939: (Montréal)', 'January 12, 1940: (Johannesburg)', 'January 31, 1940: (Cape Town)']"
https://www.imdb.com/title/tt0031762/?ref_=sr_i_10,"['Jules Furthman', 'Eleanore Griffin', 'Howard Hawks']",['Howard Hawks'],"['Cary Grant', 'Jean Arthur', 'Rita Hayworth', 'Richard Barthelmess', 'Thomas Mitchell', 'Allyn Joslyn', 'Sig Ruman', 'Victor Kilian', 'John Carroll', ""Don 'Red' Barry"", 'Noah Beery Jr.', 'Manuel Álvarez Maciste', 'Milisa Sierra', 'Lucio Villegas', 'Pat Flaherty', 'Pedro Regas', 'Pat West', 'Enrique Acosta']","['Geoff Carter', 'Bonnie Lee', 'Judy MacPherson', 'Bat MacPherson', 'Kid Dabb', 'Les Peters', 'Dutchy', 'Sparks', 'Gent Shelton', 'Tex', 'Joe Souther', 'The Singer', 'Lily', 'Doctor', 'Mike', 'Pancho', 'Baldy', 'Tourist']",,,"$10,682",,"May 25, 1939",['United States'],"['St. George, Utah, USA (Aerial sequences)']",['Columbia Pictures'],Nominated for 1 Oscar 5 wins & 1 nomination total,5 wins & 1 nomination total,112 Critic reviews,Howard Hawks on familiar territory with this aeroplane adventure/drama.,"['Adventure', 'Drama', 'Romance']","['English', 'Spanish']",,,7.6,17512.0,Approved,"pilot,airplane,redemption,airplane accident,national film registry",https://m.media-amazon.com/images/M/MV5BMDE0ZDk3MjQtOTE5Ny00MTM3LWIyNGUtZWZjOWU0YmE3NGI1XkEyXkFqcGc@._V1_.jpg,['Howard Hawks'],"['Jules Furthman', 'Eleanore Griffin', 'Howard Hawks']","['Cary Grant', 'Jean Arthur', 'Rita Hayworth']",121.0,None,Mild,None,Moderate,Mild,,,,,,,,"['May 12, 1939: (New York City, New York)']","['May 12, 1939: (New York City, New York)']"
