link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles
https://www.imdb.com/title/tt0023563/?ref_=sr_i_1,"['Norbert Jacques', 'Fritz Lang', 'René Sti']",['Fritz Lang'],"['Rudolf Klein-Rogge', 'Otto Wernicke', 'Thomy Bourdelle', 'Gustav Diessl', 'Rudolf Schündler', 'Jim Gérald', 'Oskar Höcker', 'Theo Lingen', 'Monique Rolland', 'Maurice Maillot', 'Camilla Spira', 'Ginette Gaubert', 'Paul Henckels', 'René Ferté', 'Raymond Cordy', 'Theodor Loos', 'Daniel Mendaille', 'Hadrian Maria Netto']","['Dr. Mabuse', 'Inspector Karl Lohmann', 'Professeur Baum', 'Thomas Kent', 'Hardy', 'Commissaire Lohmann', 'Bredow', 'Karetzky', 'Lilli', 'Thomas Kent', 'Juwelen-Anna', 'Anna', 'Lithograph', 'Hardy', 'Koretsky', 'Dr. Kramm', 'Bredow', 'Nicolai Griforiew']",,,"$27,690",,"March 19, 1943","['Germany', 'France']","['Berlin, Germany']","['Nero-Film AG', 'Nero Films']",,,68 Critic reviews,Two crowded hours,"['German', 'Crime', 'Mystery', 'Thriller']","['German', 'French']",,,7.9,14687.0,Not Rated,"criminal mastermind,mad doctor,german expressionism,based on novel,character name in title",https://m.media-amazon.com/images/M/MV5BMTdjMmZlNWEtM2M4Ni00ZTQwLWE0ZjctMTkxODU4ZDg0MjhkXkEyXkFqcGc@._V1_.jpg,['Fritz Lang'],"['Norbert Jacques', 'Fritz Lang', 'René Sti']","['Rudolf Klein-Rogge', 'Otto Wernicke', 'Thomy Bourdelle']",121.0,None,Mild,Mild,Mild,Severe,,,,,,,,"['April 21, 1933: (Paris)', 'April 21, 1933: (Budapest, premiere)']","['April 21, 1933: (Paris)', 'April 21, 1933: (Budapest, premiere)']"
https://www.imdb.com/title/tt0024216/?ref_=sr_i_2,"['James Ashmore Creelman', 'Ruth Rose', 'Merian C. Cooper']","['Merian C. Cooper', 'Ernest B. Schoedsack']","['Fay Wray', 'Robert Armstrong', 'Bruce Cabot', 'Frank Reicher', 'Sam Hardy', 'Noble Johnson', 'Steve Clemente', 'James Flavin', 'Walter Ackerman', 'James Adamson', 'Van Alder', 'Ed Allen', 'Etta Mae Allen', 'Frank Angel', 'Roscoe Ates', 'Ralph Bard', 'Reginald Barlow', 'Leo Beard']","['Ann Darrow', 'Carl Denham', 'Jack Driscoll', 'Capt. Englehorn', 'Charles Weston', 'Native Chief', 'Witch King', 'Second Mate Briggs', 'Reporter', 'Native Child', ""Member of Ship's Crew"", 'Native', 'Native', 'Reporter', 'Press Photographer', ""Member of Ship's Crew"", ""Ship's Engineer"", ""Member of Ship's Crew""]","$670,000 (estimated)",,"$3,234",,"April 7, 1933",['United States'],"['Backlot, Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA (native village/Great Wall set/jungle)']",['RKO Radio Pictures'],Awards 4 wins & 8 nominations total,4 wins & 8 nominations total,166 Critic reviews,Some aspects of KING KONG people forget.,"['Adventure Epic', 'Dinosaur Adventure', 'Jungle Adventure', 'Monster Horror', 'Urban Adventure', 'Adventure', 'Horror']",['English'],,,7.9,96325.0,Approved,"giant ape,jungle,biplane,manhattan new york city,giant monster",https://m.media-amazon.com/images/M/MV5BYmFmNTFlN2QtZmEzNS00MTRmLWE1ZGUtODk5YzY1ZTkzMGUzXkEyXkFqcGc@._V1_.jpg,"['Merian C. Cooper', 'Ernest B. Schoedsack']","['James Ashmore Creelman', 'Ruth Rose', 'Merian C. Cooper']","['Fay Wray', 'Robert Armstrong', 'Bruce Cabot']",100.0,Mild,Moderate,None,Mild,Moderate,,,,,,,,"['March 2, 1933: (New York City, New York, premiere)', 'March 15, 1933: (Baltimore, Maryland)', 'March 24, 1933: (Los Angeles, California)']","['March 2, 1933: (New York City, New York, premiere)', 'March 15, 1933: (Baltimore, Maryland)', 'March 24, 1933: (Los Angeles, California)']"
https://www.imdb.com/title/tt0024184/?ref_=sr_i_3,"['H.G. Wells', 'R.C. Sherriff']",['James Whale'],"['Claude Rains', 'Gloria Stuart', 'William Harrigan', 'Henry Travers', ""Una O'Connor"", 'Forrester Harvey', 'Holmes Herbert', 'E.E. Clive', 'Dudley Digges', 'Harry Stubbs', 'Donald Stuart', 'Merle Tottenham', 'Robert Adair', 'Edgar Barrier', 'Ted Billings', 'Walter Bonn', 'Walter Brennan', 'Robert Brower']","['Dr. Jack Griffin aka The Invisible Man', 'Flora Cranley', 'Dr. Arthur Kemp', 'Dr. Cranley', 'Jenny Hall', 'Herbert Hall', 'Chief of Police', 'Constable Jaffers', 'Chief Detective', 'Inspector Bird', 'Inspector Lane', 'Millie', 'Detective Thompson', 'Radio Announcer', 'Villager Playing Darts', 'Townsman', 'Bicycle Owner', 'Farmer']","$328,033 (estimated)",,"$29,270",,"November 13, 1933",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],Awards 4 wins & 2 nominations total,4 wins & 2 nominations total,116 Critic reviews,Visibly stunning!!!,"['Psychological Horror', 'Supernatural Horror', 'Horror', 'Sci-Fi']",['English'],,,7.6,44427.0,Approved,"scientist,invisibility,mad scientist,bandaged face,fugitive",https://m.media-amazon.com/images/M/MV5BMjczZWMwYmItMzM1Ny00NTUxLWEwOGUtYzZkODUwMDI3ZjQzXkEyXkFqcGc@._V1_.jpg,['James Whale'],"['H.G. Wells', 'R.C. Sherriff']","['Claude Rains', 'Gloria Stuart', 'William Harrigan']",71.0,None,Mild,None,Mild,Mild,"['Claude Rains', 'Gloria Stuart', 'William Harrigan', 'Henry Travers', ""Una O'Connor"", 'Forrester Harvey', 'Holmes Herbert', 'E.E. Clive', 'Dudley Digges', 'Harry Stubbs', 'Donald Stuart', 'Merle Tottenham']",,,,,,,"['October 31, 1933: (Greeley, Colorado)', 'November 3, 1933: (Boston, Massachusetts)', 'January 1, 1934: (London)']","['October 31, 1933: (Greeley, Colorado)', 'November 3, 1933: (Boston, Massachusetts)', 'January 1, 1934: (London)']"
https://www.imdb.com/title/tt0023969/?ref_=sr_i_4,"['Bert Kalmar', 'Harry Ruby', 'Arthur Sheekman']",['Leo McCarey'],"['Groucho Marx', 'Harpo Marx', 'Chico Marx', 'The Marx Brothers', 'Zeppo Marx', 'Margaret Dumont', 'Raquel Torres', 'Louis Calhern', 'Edmund Breese', 'Leonid Kinskey', 'Charles Middleton', 'Edgar Kennedy', 'Wade Boteler', 'Sidney Bracey', 'Lynn Browning', 'E.H. Calvert', 'Margaret Carthew', 'Azelie Cecil']","['Rufus T. Firefly', 'Pinky', 'Chicolini', None, 'Bob Roland', 'Mrs. Teasdale', 'Vera Marcal', 'Trentino', 'Zander', 'Agitator', 'Prosecutor', 'Street Vendor', 'Officer at Battle Headquarters', ""Mrs. Teasdale's Butler"", 'Chorus Girl', 'Officer in Battle Sequence', 'Chorus Girl', 'Chorus Girl']",,,"$106,318",,"November 17, 1933",['United States'],"['Loja, Granada, Andalucía, Spain (aerial view of Sylvania)']",['Paramount Pictures'],Awards 3 wins & 2 nominations total,3 wins & 2 nominations total,92 Critic reviews,"Yes, it lives up to its reputation","['Dark Comedy', 'Farce', 'Quirky Comedy', 'Satire', 'Slapstick', 'Comedy', 'Musical']",['English'],,,7.7,64242.0,Approved,"fictional country,marx brothers,absurd comedy,fire pole,blowtorch",https://m.media-amazon.com/images/M/MV5BMTQxODgzMTk1MV5BMl5BanBnXkFtZTgwNDU5MTM4MTE@._V1_.jpg,['Leo McCarey'],"['Bert Kalmar', 'Harry Ruby', 'Arthur Sheekman']","['Groucho Marx', 'Harpo Marx', 'Chico Marx']",69.0,None,None,None,Mild,None,,,,,,,,"['November 15, 1933: (limited)', 'December 2, 1933: (St. Catharines, Ontario, premiere)', 'December 17, 1933: (Edmonton, Alberta, premiere)', 'December 24, 1933: (Ottawa, Ontario, premiere)']","['November 15, 1933: (limited)', 'December 2, 1933: (St. Catharines, Ontario, premiere)', 'December 17, 1933: (Edmonton, Alberta, premiere)', 'December 24, 1933: (Ottawa, Ontario, premiere)']"
https://www.imdb.com/title/tt0023775/?ref_=sr_i_5,"['Gene Markey', 'Kathryn Scola', 'Darryl F. Zanuck']",['Alfred E. Green'],"['Barbara Stanwyck', 'George Brent', 'Donald Cook', 'Alphonse Ethier', 'Henry Kolker', 'Margaret Lindsay', 'Arthur Hohl', 'John Wayne', 'Robert Barrat', 'Douglass Dumbrille', 'Theresa Harris', 'Joan Barclay', 'Neset Berküren', 'James Bush', 'Charles Coleman', 'Heinie Conklin', 'Jack Curtis', 'Frank Darien']","['Lily Powers', 'Courtland Trenholm', 'Ned Stevens', 'Adolf Cragg', 'J.R. Carter', 'Ann Carter', 'Ed Sipple', 'Jimmy McCoy Jr.', 'Nick Powers', 'Brody', 'Chico', 'Job Seeker', 'Foward', 'Paris Bank Clerk', 'Hodges', 'Speakeasy Waiter', 'Speakeasy Customer', 'Paris Bank Agent']","$187,000 (estimated)",,,,"November 17, 1933",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],Awards 2 wins total,,47 Critic reviews,The very EPITOME of pre-Code movies,"['Tragic Romance', 'Workplace Drama', 'Drama', 'Romance']","['English', 'French']",,,7.5,9303.0,Approved,"national film registry,secretary,new york city,gold digger,ambition",https://m.media-amazon.com/images/M/MV5BODkxMjQwNTUtMTY0OC00NjYxLWI2ZjgtNDQ5MzVlZWNkNWEwXkEyXkFqcGc@._V1_.jpg,['Alfred E. Green'],"['Gene Markey', 'Kathryn Scola', 'Darryl F. Zanuck']","['Barbara Stanwyck', 'George Brent', 'Donald Cook']",71.0,Mild,Mild,None,Mild,None,,,,,,,,"['July 13, 1933: (Los Angeles, California)']","['July 13, 1933: (Los Angeles, California)']"
https://www.imdb.com/title/tt0023753/?ref_=sr_i_6,"['Lewis Carroll', 'Joseph L. Mankiewicz', 'William Cameron Menzies']","['Norman Z. McLeod', 'Hugh Harman', 'Rudolf Ising']","['Richard Arlen', 'Roscoe Ates', 'William Austin', 'Gary Cooper', 'Leon Errol', 'Louise Fazenda', 'W.C. Fields', 'Alec B. Francis', ""Richard 'Skeets' Gallagher"", 'Cary Grant', 'Lillian Harmer', 'Raymond Hatton', 'Charlotte Henry', 'Sterling Holloway', 'Edward Everett Horton', 'Roscoe Karns', 'Baby LeRoy', 'Mae Marsh']","['Cheshire Cat', 'Fish', 'Gryphon', 'White Knight', 'Uncle Gilbert', 'White Queen', 'Humpty-Dumpty', 'King of Hearts', 'Rabbit', 'Mock Turtle', 'Cook', 'Mouse', 'Alice', 'Frog', 'Mad Hatter', 'Tweedledee', 'Joker', 'Sheep']",,,,,"December 22, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],Awards 1 win total,,52 Critic reviews,An excellent movie,"['Adventure', 'Family', 'Fantasy']",['English'],,,6.3,3042.0,Approved,"wonderland,white queen character,alice in wonderland,red queen character,white knight character",https://m.media-amazon.com/images/M/MV5BNzc1ZDcyODgtMWU1Yy00ODBiLTlhMmMtZTcxNmFjNTY0ZmM5XkEyXkFqcGc@._V1_.jpg,"['Norman Z. McLeod', 'Hugh Harman', 'Rudolf Ising']","['Lewis Carroll', 'Joseph L. Mankiewicz', 'William Cameron Menzies']","['Richard Arlen', 'Roscoe Ates', 'William Austin']",76.0,,,,,,,,,,,,,"['December 18, 1933: (London)', 'December 22, 1933: (Ottawa, Ontario, premiere)']","['December 18, 1933: (London)', 'December 22, 1933: (Ottawa, Ontario, premiere)']"
https://www.imdb.com/title/tt0024435/?ref_=sr_i_7,"['Frances Goodrich', 'Albert Hackett', 'Arthur Somers Roche']",['W.S. Van Dyke'],"['Warner Baxter', 'Myrna Loy', 'Charles Butterworth', 'Mae Clarke', 'Phillips Holmes', 'C. Henry Gordon', 'Martha Sleeper', 'Nat Pendleton', 'George E. Stone', ""Robert Emmett O'Connor"", 'Raymond Hatton', 'Arthur Belasco', 'William Bailey', 'Ed Brady', 'Lynton Brent', 'Theresa Harris', 'Edward Hearn', 'Samuel S. Hinds']","['Jackson Durant', 'Gertie Waxted', 'Layton', 'Mimi Montagne', 'Tom Siddall', 'Jim Crelliman', 'Sue Leonard', 'Tony Gazotti', 'Murtoch', 'Stevens', 'Bodyguard', 'Bodyguard', ""Maitre D' - Pinnacle Club"", ""Man at Crelliman's Place"", 'Reporter', ""Lili - Mimi's Maid"", 'Detective', ""Stuyvesant - Durant's Law Partner""]",,,,,"September 8, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']",Awards 2 wins total,,13 Critic reviews,Pretty good little mystery,"['Feel-Good Romance', 'Gangster', 'Legal Drama', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Romance']",['English'],,,6.8,1465.0,Approved,"pre code film,murder,hooker with a heart of gold,law,call girl",https://m.media-amazon.com/images/M/MV5BYzk5MmUyNDUtY2RmZi00MzhkLTk2MmUtMjA4MmExNGFjZWJhXkEyXkFqcGc@._V1_.jpg,['W.S. Van Dyke'],"['Frances Goodrich', 'Albert Hackett', 'Arthur Somers Roche']","['Warner Baxter', 'Myrna Loy', 'Charles Butterworth']",90.0,Mild,Mild,None,Moderate,Mild,,,,,,,,,
https://www.imdb.com/title/tt0024516/?ref_=sr_i_8,"['Lindsley Parsons', 'Will Beale']",['Armand Schaefer'],"['John Wayne', 'Nancy Shubert', 'Lane Chandler', 'Yakima Canutt', 'Henry Hall', 'Hal Taliaferro', 'Art Mix', 'Bob Burns', 'Ted Adams', 'Silver Tip Baker', 'Hank Bell', 'Tommy Coats', 'William Dyer', 'Wally Howe', 'Jack Jones', 'Julie Kingdon', 'Tex Palmer', 'Tex Phelps']","['John Brant - aka Smith', 'Sally Blake', 'Joseph Conlon - alias Bob Jones', 'Ed Walsh', 'Dad Blake', 'Deputy Sheriff', 'Henchman', 'Sheriff Parker', 'Taggart', 'Townsman', 'Henchman', 'Henchman', 'Blind Pete', 'Store Customer', 'Henchman', 'Town Girl', 'Posse Rider', 'Henchman']",,,,,"December 15, 1933",['United States'],"['Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Paul Malvern Productions'],,,11 Critic reviews,Early John Wayne,"['Drama', 'Western']",['English'],,,5.4,1541.0,Passed,"cowboy,1880s,b western,b movie,killer",https://m.media-amazon.com/images/M/MV5BODUyZTVmYTUtYjhjMS00Zjc2LTkyMWQtNmViYzQ5YTU1ODNmXkEyXkFqcGc@._V1_.jpg,['Armand Schaefer'],"['Lindsley Parsons', 'Will Beale']","['John Wayne', 'Nancy Shubert', 'Lane Chandler']",54.0,None,None,None,Mild,None,,,,,,,,"['August 14, 1934: (London)']","['August 14, 1934: (London)']"
https://www.imdb.com/title/tt0024264/?ref_=sr_i_9,"['Louisa May Alcott', 'Sarah Y. Mason', 'Victor Heerman']",['George Cukor'],"['Katharine Hepburn', 'Joan Bennett', 'Paul Lukas', 'Edna May Oliver', 'Jean Parker', 'Frances Dee', 'Henry Stephenson', 'Douglass Montgomery', 'John Lodge', 'Spring Byington', 'Samuel S. Hinds', 'Mabel Colcord', 'Marion Ballou', 'Nydia Westman', 'Harry Beresford', 'Nina Borget', 'Francesca Braggiotti', 'Luke Cosgrave']","['Jo March', 'Amy March', 'Professor Bhaer', 'Aunt March', 'Beth March', 'Meg March', 'Mr. Laurence', 'Laurie', 'Brooke', 'Marmee March', 'Mr. March', 'Hannah', 'Mrs. Kirke', 'Mamie', 'Doctor Bangs', 'Housekeeper', 'Dance Teacher', 'Old Man']","$424,000 (estimated)",,,,"November 24, 1933",['United States'],"['Providencia Ranch, Hollywood Hills, Los Angeles, California, USA (exterior of March house)']",['RKO Radio Pictures'],Won 1 Oscar 7 wins & 4 nominations total,7 wins & 4 nominations total,40 Critic reviews,A Timeless Piece Of Americana,"['Holiday Romance', 'Drama', 'Family', 'Romance', 'War']","['English', 'German']",,,7.1,8575.0,Passed,"coming of age,strong female lead,strong female character,female protagonist,year 1864",https://m.media-amazon.com/images/M/MV5BMDA5NWY5NzMtZDE2YS00YjdiLWIzYTktYjljOGY2Yzg3OTRmXkEyXkFqcGc@._V1_.jpg,['George Cukor'],"['Louisa May Alcott', 'Sarah Y. Mason', 'Victor Heerman']","['Katharine Hepburn', 'Joan Bennett', 'Paul Lukas']",115.0,None,None,None,None,Mild,,,,,,,,"['November 16, 1933: (New York City, New York, premiere)']","['November 16, 1933: (New York City, New York, premiere)']"
https://www.imdb.com/title/tt0024368/?ref_=sr_i_10,"['Don Mullaly', 'Carl Erickson', 'Charles Belden']",['Michael Curtiz'],"['Lionel Atwill', 'Fay Wray', 'Glenda Farrell', 'Frank McHugh', 'Allen Vincent', 'Gavin Gordon', 'Edwin Maxwell', 'Holmes Herbert', 'Claude King', 'Arthur Edmund Carewe', 'Thomas E. Jackson', 'DeWitt Jennings', 'Matthew Betz', 'Monica Bannister', 'Bull Anderson', 'Frank Austin', 'Max Barwyn', 'Wade Boteler']","['Ivan Igor', 'Charlotte Duncan', 'Florence', 'Jim', 'Ralph Burton', 'George Winton', 'Joe Worth', 'Dr. Rasmussen', 'Mr. Galatalin', 'Prof. Darcy', 'Detective', 'Police Captain', 'Hugo', 'Joan Gale', 'Janitor', ""Winton's Valet"", 'Museum Visitor', 'Ambrose']",,,,,"February 18, 1933",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,70 Critic reviews,Landmark horror film that should not be missed,"['Horror', 'Mystery', 'Thriller']",['English'],,,6.8,7682.0,Passed,"pre code,pre code era,1930s,two strip technicolor,wax sculpture",https://m.media-amazon.com/images/M/MV5BZmY5Nzk5OTEtYTJhOS00MTE2LTliYWEtNGMzOTNlZmM2Yjc3XkEyXkFqcGc@._V1_.jpg,['Michael Curtiz'],"['Don Mullaly', 'Carl Erickson', 'Charles Belden']","['Lionel Atwill', 'Fay Wray', 'Glenda Farrell']",77.0,None,Mild,None,Mild,Mild,,,,,,,,"['February 6, 1933: (limited)', 'February 17, 1933: (New York City, New York)']","['February 6, 1933: (limited)', 'February 17, 1933: (New York City, New York)']"
